bin,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147
NP-960,44503.585844905356,9254.849561701209,7009505.764532895,127093.5472214127,44727.415729280976,7089832.329636947,19181.937450798036,7063831.011806148,19830.69185859578,7052556.574747783
NP-964,2833.7082057678017,764.7569027644722,20655544.139940355,10764.291480838865,3807.9307491796408,20920523.041960914,19094.47924471818,20881526.680254433,6572.615570857747,20940327.94499386
NP-965,21902480.520644236,5988.733048357757,647.365390540941,1077557.7637156425,40624.325320263364,430.9204496618417,132163.2233372443,457.62915838449607,14598.169519732814,438.3880472316819
NP-966,55828.98720920858,49015.223012696864,21611181.00029618,110084.44999527422,181480.21141727737,21910813.21487411,57676.19816900794,22005791.659440946,82376.71881382284,21979895.195459727
NP-969,20138626.80511762,1311.0534930039846,747.3883148786547,29386.426795690386,9343.364683317905,977.0697936882141,9883.754103862035,778.8557073346362,3232.8068923144288,972.5324314460553
NP-97,11900.744795813456,1284.3314808410314,8301132.116608116,60538.17301119979,5640.332041435582,8454382.924138267,17260.975528145285,8488295.649743805,4496.325405353043,8486751.047812242
NP-970,5703487.13655969,33171.345569188285,41291.10311415361,28378106.45464263,187720.7114964865,43060.831922622005,60561747.78134167,41061.78459068816,69883.08186639189,42961.562039902514
NP-973,15304938.745891266,3495.3926245695643,2905.971285989101,139784.85970802343,20595.542825370376,2770.4622645185964,140757.46794430338,3204.6181964599773,8722.763094471286,3063.887865763762
NP-980,7249170.610953424,157969.50611751308,991.545772596917,636269.7672579705,822392.9393339114,1543.3570346854071,65625.05508313054,1102.3603692210766,315952.80755523697,961.3238598609662
NP-982,285.77014915620794,0.0,30880.223378536528,5906.317146191186,66.30236794171219,33745.46112816472,927.595714749846,30874.625808001958,90.00691873389069,32927.35315183007
NP-986,1672868.491016617,110443.15106491248,94.44442337234747,12944.971951996164,584097.8012359684,400.40464701050104,9821.624935348364,282.3893118058285,221098.59411477804,550.3045823247942
NP-987,831166.1111873456,993.1812296837469,100.19020911647283,65732.09487170036,7204.643243544841,160.8969857991575,4311.714921706289,33.297529538131,2844.9186300251763,123.06544901065448
NP-99,191752.17033266602,12273.18359023179,5826.138759871269,179476.91679535044,67201.62391073018,6251.7587637867855,46097.78764356161,6405.28360577533,24041.79807008782,5373.68923073086
NP-992,1889.6154507147348,225.63368314810575,2975327.071213545,3539.31134494108,1329.1906308261725,2948306.0815683617,2013.0513729146783,2994416.501505143,990.0718469280932,2994988.420872105
NP-993,42835.7142785889,1400.3878010276862,4851175.622539503,414032.97619799554,7755.60927331669,4949664.850405289,64309.73269475552,4930225.75213936,3005.0328359641594,4965704.999069166
NP-996,147747.3064260593,386.19003369579264,2474828.183536569,19280.23483985512,2575.563227251636,2508919.8609315446,19086.50557515591,2536573.784243022,1893.5748790117862,2535840.3005101713
NP-997,13781.210722997972,3454.6301439096565,2270165.6371052503,38411.14204023064,16855.114460934234,2290330.602918871,34164.46196777822,2318348.086229387,8747.564973739092,2275826.5180016803
