bin,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
deep-0353,0.0,0.0033056064347588856,0.002567875466723271,0.0036094277526719717,0.008801701717484107,0.0,0.0010526988716946944,0.0013744655741438593,0.0022788863257377817,0.004570428047286705,0.0043068435851092044,0.006770074395628841,0.016058434060991045
deep-0355,1.2277747122867053e-05,1.6637564285478157e-05,4.323824750391556e-05,3.400144631178379e-05,9.661246910072498e-05,0.00020787424060836942,4.996008189076446e-05,0.000435523584498089,0.0,0.0,0.0,0.0,0.0
deep-0358,0.021477306520439728,0.023312825597768958,0.05376697225067179,0.047063497135442375,0.07960952644541364,0.035064299009205394,0.011936442135290907,0.005564891944662525,0.06164817742174228,0.020567260736204632,0.0,0.07332764484816509,0.029878596813583843
deep-0373,0.0,0.0,0.0009889768881834954,0.0,0.0,0.0,0.0003141127817884691,3.4338479631367685e-05,0.014038573409531884,0.018512754451635673,0.01792237167504806,0.00911379616325118,0.0016094724603295742
deep-0383,0.013129396137785614,0.011163260306899422,0.04577547576062517,0.010288478636925068,0.008300084552041901,0.05592293860270949,0.0,0.0,0.039760250159377265,0.0,0.04880120027195587,0.03191407127936584,0.03737249984723883
deep-0399,0.000889489198919071,0.00079752449095224,0.006699692821814827,0.0002295573338481265,0.006441216893349587,0.010478071661230187,0.0006209826052755575,0.002482823277140879,0.0,0.0,0.0,0.0,0.00020254459714454811
deep-0410,0.005004911567606729,0.0,0.03961893050721082,0.011085777565204699,0.047950739458902734,0.09073198771460508,0.05111958616116802,0.006136755525281299,0.03736933215534639,0.0,0.0,0.11455471953080044,0.0
deep-0421,0.0017594563636669006,0.007610207481129999,0.0005398102443314976,0.0034255345597570502,0.0,0.0006054718973923508,0.04376667414769867,0.0,0.01720772501483106,0.030085629683258314,0.041279590722328646,0.04689600446068279,0.014486156230618843
deep-0434,0.0,0.0,0.04673492512273358,0.0,0.01992446775920919,0.012075017990261444,0.021975606796245942,0.0,0.029946240713591282,0.0,0.0,0.01794616610262499,0.0
deep-0435,0.0,0.0,0.0,0.0,0.04183848765066345,0.014173801997923913,0.026632276832038494,0.012244918250201948,0.07459800126591773,0.08259626687682954,0.027613219210173442,0.08175429047290698,0.0585117266287691
deep-0438,0.048153962489065165,0.02927638958077058,0.052220651261129805,0.03708566881662065,0.11227825098345512,0.03946887722544428,0.06097915689883029,0.0376132226864732,0.09652956900597412,0.22624014276610824,0.27993691558759337,0.08676070340597872,0.11643395386384657
deep-0439,0.0007411939283156961,0.0006132626653342723,0.00041946965514985305,0.0012888269560684268,8.159830654257748e-05,0.00019532870311012664,0.0,0.0015461519744277548,0.0,0.004331475222690464,0.0177418131607132,0.0,0.0
