gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,signal_CAZyme_abun,scg_pnps_median,integron
344344,0.07115104390388761,NP,SRF,NP-38,,ERR599030,,,
344344,0.15694224330385165,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344344,0.12808434014642556,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344344,0.2155816261410298,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344419,0.4647457758219386,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344419,0.2428933804421936,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344419,0.2813881438874399,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344442,0.06437785149535606,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344442,0.05451113121767527,NP,SRF,NP-38,,ERR598997,,,
344442,0.11626249137258565,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344442,0.15193438419780064,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344487,0.7849302177905761,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344487,0.6221168276641964,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344487,2.204493150684924,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344497,0.13684779611555667,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344497,0.14103634727652145,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344531,0.08426063809097606,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344531,0.16165843576492284,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344531,0.16026501132441515,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344531,0.042935424445498506,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344540,0.2421278805892029,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344540,0.15419497488105754,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344540,0.1273410027718724,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344607,0.17670788002032,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344607,0.09631262583316627,NP,SRF,NP-38,,ERR598997,,,
344607,0.12772925770675722,NP,SRF,NP-38,,ERR599052,,,
344607,0.1582345192360051,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344607,0.06472121350137011,NP,DCM,NP-38,,ERR598942,,,
344607,0.16752318380396186,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344607,0.15768620727298294,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344671,0.055684343460358186,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344671,0.1348530452507805,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344671,0.09904370605861663,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344671,0.051898662781066494,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344870,0.14358745227659447,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344870,0.014128011720888,NP,SRF,NP-38,,ERR598997,,,
344870,0.09622997721447664,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344870,0.08685962447314996,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344901,0.33512950776328515,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344901,0.20685303211964692,NP,SRF,NP-38,,ERR598997,,,
344901,0.235666425189616,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344901,0.2712397583577357,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344901,1.0183865177800526,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
344921,0.21719271033364804,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
344921,0.16995541680229487,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
344921,0.16042906726283035,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
344921,0.1334259483005335,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
345123,0.03725273339207997,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
345123,0.08106825359824654,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
345160,0.19119592772552535,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
345160,0.15147169544553682,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
345160,0.1534478673262461,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
345219,0.4996351118970761,NP,SRF,NP-38,33.0,ERR598989,0.01779222161753101,0.045401045917494935,
345219,0.7218234709758768,NP,SRF,NP-38,,ERR598997,,,
345219,0.3995228146275466,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
345219,0.4927674649629004,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
345219,0.2776390008561884,NP,DCM,NP-38,16.0,ERR599108,0.019246575753934788,0.06632908106617283,
345337,0.07836446589182502,NP,SRF,NP-38,42.0,ERR599118,0.019549571376120168,0.06370568977607134,
345337,0.05577458618855479,NP,DCM,NP-38,42.0,ERR599065,0.0192515815719551,0.07050456328306726,
367502,0.0,NP,SRF,NP-107,3.0,ERR599052,0.01638033292804797,0.008826610573709792,
367503,0.1910446333774868,NP,SRF,NP-107,3.0,ERR599052,0.01638033292804797,0.008826610573709792,
368403,0.0,NP,SRF,NP-107,3.0,ERR599052,0.01638033292804797,0.008826610573709792,
384820,0.06293677127814162,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384820,0.045323472995272965,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
384822,0.6001132737728807,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384822,0.2956508595746196,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
384885,0.31225549518062845,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384937,0.12807192968675166,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384937,0.0,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
384938,0.008676946728093191,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384938,0.0,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
384955,0.0322634821352238,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384955,0.04502752394099619,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
384974,0.3600625057021076,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
384974,0.3227123298267234,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385003,0.11114135137627053,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385003,0.04644237539654364,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385126,0.28310029170634365,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385126,1.153140982207758,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385247,0.6608461170836626,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385247,0.32769133729599936,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385309,0.06884673726640655,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385315,0.08921934109220317,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385362,0.12079844124468796,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385362,0.1490670957050071,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385482,0.10588776650900453,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385482,0.06020214353547624,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385492,0.16675023185596635,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385492,0.050587584712717806,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
385498,0.2580480901215492,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
385498,0.19002030009445944,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
386149,0.1933534143541208,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386370,0.8883762668465438,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386370,0.6724194328875368,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
386377,0.2851721688214794,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386377,0.18417973972378568,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
386458,0.28297416796523456,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386458,0.2723070322834347,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
386471,0.3173136170123244,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386471,0.3923130146512863,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
386503,0.024281576382720656,NP,SRF,NP-52,22.0,ERR599052,0.0017454516184815616,0.09893598383895874,
386503,0.0,NP,SRF,NP-52,,ERR599118,,,
386503,0.020021280143032685,NP,DCM,NP-52,18.0,ERR598942,0.0017653277221839636,0.10596330275229388,
387565,0.035376968183206355,NP,SRF,NP-1521,,ERR599142,,,
408400,0.049781599080715104,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
409057,0.02539542074084716,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
409388,0.0,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
410026,0.3771547870952746,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
410026,0.14544508819589275,NP,DCM,NP-945,,ERR598942,,,
410206,0.0,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
410592,0.0,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
410595,0.00909557460138806,NP,SRF,NP-945,7.0,ERR599052,0.02320603991821355,0.12022253504006655,
410595,0.004822222633428697,NP,DCM,NP-945,,ERR598942,,,
4312,0.3139709741314248,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4312,0.3441684618283156,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4312,0.33093960137634154,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4312,0.34311258744643114,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
4413,0.10212235864256347,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4413,0.11870765508838513,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4413,0.10475671119555917,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4413,0.10385863954384401,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
4572,0.050572420418593236,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4572,0.03210246098112349,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4572,0.01781286233877072,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4572,0.01970285608577241,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
4734,0.9484520183521696,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4736,1.299498958330176,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4736,1.9435203905685563,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4736,0.7698396783006647,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4736,0.8044898277635073,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
4737,0.6941253948258508,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4737,0.4301817213384554,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4737,0.4925041090724275,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4737,0.7058087430863882,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
4738,0.05708923405615461,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4738,0.05271118263598015,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4909,0.05179868912285584,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
4909,0.04071596856946814,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
4909,0.04568281420036742,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
4909,0.06535736776642814,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5108,0.10364123207395988,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5108,0.06950759671778382,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5108,0.0822169157069922,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5108,0.09683135475846967,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5207,0.4431803217733745,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5207,0.32515077739183496,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5207,0.3399790167131733,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5207,0.3075037828800667,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5277,0.1043207056702448,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5277,0.1118305270408065,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5277,0.09985727354484997,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5277,0.08754707755031498,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5277,0.20944408868825035,NP,MES,NP-24,,ERR599076,,,
5337,0.14448060619140213,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5337,0.15231749356451255,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5337,0.15178991393298014,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5337,0.1358352790498481,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5435,0.18631064770341052,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5435,0.20823896405715886,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5435,0.17765419988192033,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5435,0.16857459757452606,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5436,0.8920932004843639,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5436,1.1787836539684344,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5436,1.2472077044819336,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5436,1.101594340596309,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5485,1.1039590640496402,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5501,0.382997515339489,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5501,0.2950452909386846,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5501,0.255486957396,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5501,0.3269062201035853,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5516,0.11619789458685285,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5516,0.12298626863241728,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5516,0.11978339250403575,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5516,0.1142886991401332,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5516,0.2719002201027099,NP,MES,NP-24,,ERR599076,,,
5516,0.6596088574545907,NP,MES,NP-24,,ERR599127,,,
5645,0.280191011996098,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5645,0.1316365579688431,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5645,0.1943875013996029,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5645,0.450690579180732,NP,MES,NP-24,,ERR599015,,,
5645,0.7896701000149081,NP,MES,NP-24,,ERR599060,,,
5645,0.23123601699026056,NP,MES,NP-24,,ERR599152,,,
5728,0.0956922332738128,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5728,0.06854720233038013,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5728,0.1709416076902318,NP,MES,NP-24,,ERR598971,,,
5728,0.053666516640511884,NP,MES,NP-24,,ERR599127,,,
5728,0.023707747641215453,NP,MES,NP-24,,ERR599152,,,
5866,0.05833709165608891,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5866,0.0500313107041606,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5866,0.05902164122008353,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5866,0.06744748780252457,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5866,0.040201717919612,NP,MES,NP-24,,ERR599076,,,
5866,0.051110377983116136,NP,MES,NP-24,,ERR599127,,,
5866,0.046530239924505785,NP,MES,NP-24,,ERR599152,,,
5971,0.3494586716529195,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
5971,0.3009628879135341,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
5971,0.3561772220325066,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
5971,0.3891455686351217,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
5971,0.3053974587416602,NP,MES,NP-24,,ERR598971,,,
5971,0.4302058186468581,NP,MES,NP-24,,ERR599067,,,
6094,0.3701107379097509,NP,DCM,NP-24,19.0,ERR598987,0.0023639813245044327,0.11018251759048744,
6094,0.384284629215197,NP,DCM,NP-24,20.0,ERR599070,0.0024046449771852768,0.13220233996070765,
6094,0.4474099874585824,NP,DCM,NP-24,20.0,ERR599099,0.002318108010409664,0.12705334002428428,
6094,0.3955290135411925,NP,DCM,NP-24,18.0,ERR599147,0.00238161993357267,0.11411765091765536,
6094,0.3309787134478124,NP,MES,NP-24,,ERR599015,,,
6094,0.2951067344074048,NP,MES,NP-24,,ERR599076,,,
6094,0.3524379339949219,NP,MES,NP-24,,ERR599127,,,
6094,0.3178379719275901,NP,MES,NP-24,,ERR599152,,,
29507,0.06146872660968832,NP,DCM,NP-973,,ERR598942,,,
31576,0.06543614690188833,NP,DCM,NP-80,1.0,ERR598987,0.001907828647167652,0.03532874081829244,
31576,0.09361878811784508,NP,DCM,NP-80,,ERR599070,,,
31576,0.08841648016478088,NP,DCM,NP-80,,ERR599099,,,
31576,0.07264687388221977,NP,DCM,NP-80,,ERR599147,,,
44389,0.039115436671658906,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44418,0.1283250401272088,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44540,0.04401093567245845,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44541,0.14380561413646092,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44544,0.10959308232305644,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44746,0.08105525685042311,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44889,0.08829284101139243,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44897,0.046086025983562234,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44929,0.028220644152062314,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
44974,0.2504641555302479,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
45292,0.1661333849599585,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
45491,0.06693039474099821,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
45681,0.30764315852923363,NP,DCM,NP-946,16.0,ERR598942,0.015742760767984858,0.12008530203669887,
49579,0.058972801669180265,NP,DCM,NP-127,,ERR598942,,,
64785,4.519664824271031,NP,DCM,NP-138,,ERR598987,,,
64785,2.4936311279379053,NP,DCM,NP-138,,ERR599099,,,
64785,3.8286729235175057,NP,MES,NP-138,,ERR599015,,,
64785,3.2346281008622078,NP,MES,NP-138,,ERR599152,,,
66474,0.2614382464721076,NP,DCM,NP-1160,,ERR598942,,,
66705,0.28919000233784936,NP,DCM,NP-1160,,ERR598942,,,
66772,0.07635425674096595,NP,DCM,NP-1160,2.0,ERR598995,0.002398104328932591,0.10057118231614444,
66889,0.05787560163277911,NP,DCM,NP-1160,2.0,ERR598995,0.002398104328932591,0.10057118231614444,
77617,0.0371855421686751,NP,DCM,NP-75,22.0,ERR599065,0.023903691012854743,0.036526265406246206,
78241,0.11123404587350776,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78265,0.030529391565437738,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78303,0.19830161675909003,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78350,0.09447158613709343,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78432,0.18206059147194614,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78443,0.046205712995749305,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
78461,0.08738947482870718,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
79138,0.07516680696156416,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
79516,0.035687154067648816,NP,DCM,NP-965,12.0,ERR598942,-1.0,0.041721453831023485,
108922,0.11785367196914195,NP,DCM,NP-932,,ERR598987,,,
108922,0.12867042014470234,NP,DCM,NP-932,,ERR599070,,,
108922,0.12491801105256645,NP,DCM,NP-932,,ERR599099,,,
108922,0.10904097325916204,NP,DCM,NP-932,,ERR599147,,,
108922,0.2821212003173046,NP,MES,NP-932,16.0,ERR598980,0.0037420779239239798,0.19131056834320134,
108922,0.12271965817168087,NP,MES,NP-932,14.0,ERR599004,0.0053202767111664865,0.051675532994856666,
108922,0.12797789290078762,NP,MES,NP-932,15.0,ERR599015,0.004903312993946809,0.10863568597582923,
108922,0.11257667020484233,NP,MES,NP-932,12.0,ERR599051,0.005479031316306519,0.16439240438236255,
108922,0.12325695933341267,NP,MES,NP-932,,ERR599060,,,
108922,0.1499725704838734,NP,MES,NP-932,18.0,ERR599076,0.005207883255839432,0.16681231600422392,
108922,0.31818868583394283,NP,MES,NP-932,18.0,ERR599115,0.003559284478511162,0.16738953571011406,
108922,0.13061252045928562,NP,MES,NP-932,17.0,ERR599127,0.005282083702709346,0.2463232600253052,
108922,0.12607729943404888,NP,MES,NP-932,16.0,ERR599152,0.005250465104464622,0.250132934321879,
108922,0.1165016879830247,NP,MES,NP-932,11.0,ERR599175,0.0051858101809291466,0.18876679988160566,
108983,0.16120439775218004,NP,DCM,NP-932,,ERR598987,,,
108983,0.17041613037264194,NP,DCM,NP-932,,ERR599070,,,
108983,0.1887186970053604,NP,DCM,NP-932,,ERR599099,,,
108983,0.15800132290688754,NP,DCM,NP-932,,ERR599147,,,
108983,0.2121334270334547,NP,MES,NP-932,,ERR598971,,,
108983,0.16205931360620893,NP,MES,NP-932,16.0,ERR598980,0.0037420779239239798,0.19131056834320134,
108983,0.22978719700849,NP,MES,NP-932,14.0,ERR599004,0.0053202767111664865,0.051675532994856666,
108983,0.18307767868166155,NP,MES,NP-932,15.0,ERR599015,0.004903312993946809,0.10863568597582923,
108983,0.21569405549868967,NP,MES,NP-932,12.0,ERR599051,0.005479031316306519,0.16439240438236255,
108983,0.22248350814483928,NP,MES,NP-932,,ERR599060,,,
108983,0.1827139519841848,NP,MES,NP-932,18.0,ERR599076,0.005207883255839432,0.16681231600422392,
108983,0.16376280429438922,NP,MES,NP-932,18.0,ERR599115,0.003559284478511162,0.16738953571011406,
108983,0.21911976054814988,NP,MES,NP-932,17.0,ERR599127,0.005282083702709346,0.2463232600253052,
108983,0.13675524502529968,NP,MES,NP-932,16.0,ERR599152,0.005250465104464622,0.250132934321879,
108983,0.20689159330733253,NP,MES,NP-932,11.0,ERR599175,0.0051858101809291466,0.18876679988160566,
109202,0.008292616007083023,NP,DCM,NP-932,,ERR599099,,,
109202,0.13651783321971042,NP,MES,NP-932,14.0,ERR599004,0.0053202767111664865,0.051675532994856666,
109202,0.0,NP,MES,NP-932,15.0,ERR599015,0.004903312993946809,0.10863568597582923,
109202,0.1979962665692038,NP,MES,NP-932,12.0,ERR599051,0.005479031316306519,0.16439240438236255,
109202,0.2679799253373327,NP,MES,NP-932,,ERR599060,,,
109202,0.2480197537260045,NP,MES,NP-932,18.0,ERR599076,0.005207883255839432,0.16681231600422392,
109202,0.07970900931762889,NP,MES,NP-932,18.0,ERR599115,0.003559284478511162,0.16738953571011406,
109202,0.11515149414646325,NP,MES,NP-932,17.0,ERR599127,0.005282083702709346,0.2463232600253052,
109202,0.14920819578779487,NP,MES,NP-932,16.0,ERR599152,0.005250465104464622,0.250132934321879,
